"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA"
"Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max+Rocks","Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max+Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607931,17.0739916374394,0,NA,4,2,2.002,8.537,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"Dist_To_River.te.Salinity.Min+Dist_To_Shore+Rocks","Dist_To_River.te.Salinity.Min+Dist_To_Shore+Rocks","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Dist_To_River, Salinity.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607932,17.0739916374394,0,NA,4,2,2.002,8.537,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max+HA_PA","Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max+HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",4.00235432607932,17.0739916374395,0,NA,4,2,2.002,8.537,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+SY_PA+Temperature.Min.te.BottomVegCover","Dissolved.oxygen.Min.by.SY_PA+SY_PA+Temperature.Min.te.BottomVegCover","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + te(Temperature.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607934,17.0739916374395,0,NA,5,3,2.002,8.537,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.SY_PA+SY_PA","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.SY_PA+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607935,17.0739916374396,0,NA,5,3,2.002,8.537,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+Seagrass_PA","Depth+Dissolved.oxygen.Min.te.Temperature.Min+Seagrass_PA","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",4.00235432607935,17.0739916374396,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore.te.BottomVegCover+SY_PA","Dissolved.oxygen.Min.by.SY_PA+Dist_To_Shore.te.BottomVegCover+SY_PA","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607936,17.0739916374396,0,NA,5,3,2.002,8.537,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max+Rocks","BottomVegCover+Dist_To_Shore.te.Primary.productivity.Max+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607936,17.0739916374396,0,NA,4,2,2.002,8.537,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"BottomVegCover.by.Mud+Dissolved.oxygen.Min.te.Temperature.Min+Mud","BottomVegCover.by.Mud+Dissolved.oxygen.Min.te.Temperature.Min+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607936,17.0739916374396,0,NA,5,3,2.002,8.537,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"BottomVegCover.by.Sand+Dissolved.oxygen.Min.te.Temperature.Min+Sand","BottomVegCover.by.Sand+Dissolved.oxygen.Min.te.Temperature.Min+Sand","s(BottomVegCover, by = Sand, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607937,17.0739916374396,0,NA,5,3,2.002,8.537,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max+Sand","Dist_To_River+Dist_To_Shore.te.Primary.productivity.Max+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607937,17.0739916374397,0,NA,4,2,2.002,8.537,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+Mud","Depth+Dissolved.oxygen.Min.te.Temperature.Min+Mud","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607941,17.0739916374398,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"BottomVegCover.by.SY_PA+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","BottomVegCover.by.SY_PA+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","s(BottomVegCover, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607941,17.0739916374398,0,NA,5,3,2.002,8.537,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.HA_PA+HA_PA","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.HA_PA+HA_PA","s(Dist_To_River, by = HA_PA, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",4.00235432607943,17.0739916374399,0,NA,5,3,2.002,8.537,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+SY_PA","Depth+Dissolved.oxygen.Min.te.Temperature.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607944,17.07399163744,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+HA_PA","Depth+Dissolved.oxygen.Min.te.Temperature.Min+HA_PA","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",4.00235432607945,17.07399163744,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","Depth+Dissolved.oxygen.Min.te.Temperature.Min+Rocks","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607945,17.07399163744,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Rocks+Rocks","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Rocks+Rocks","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607945,17.07399163744,0,NA,5,3,2.002,8.537,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.te.BottomVegCover+Sand","Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.te.BottomVegCover+Sand","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607945,17.07399163744,0,NA,5,3,2.002,8.537,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.BottomVegCover+Rocks+Temperature.Min.by.Rocks","Dissolved.oxygen.Min.te.BottomVegCover+Rocks+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607945,17.07399163744,0,NA,5,3,2.002,8.537,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Mud+Mud","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Mud+Mud","s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607946,17.07399163744,0,NA,5,3,2.002,8.537,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"Depth.te.BottomVegCover+Primary.productivity.Max.by.SY_PA+SY_PA","Depth.te.BottomVegCover+Primary.productivity.Max.by.SY_PA+SY_PA","s(Primary.productivity.Max, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607947,17.0739916374401,0,NA,5,3,2.002,8.537,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"Depth+Dissolved.oxygen.Min.te.Temperature.Min+Sand","Depth+Dissolved.oxygen.Min.te.Temperature.Min+Sand","s(Depth, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607947,17.0739916374401,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Sand+Sand","Dissolved.oxygen.Min.te.Temperature.Min+Dist_To_River.by.Sand+Sand","s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + te(Dissolved.oxygen.Min, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607949,17.0739916374401,0,NA,5,3,2.002,8.537,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Depth.te.Dist_To_Shore+SY_PA","BottomVegCover+Depth.te.Dist_To_Shore+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607951,17.0739916374402,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+SY_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+SY_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607951,17.0739916374403,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"BottomVegCover+Depth.te.Dist_To_Shore+Rocks","BottomVegCover+Depth.te.Dist_To_Shore+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607952,17.0739916374403,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"BottomVegCover+Depth.te.Dist_To_Shore+Mud","BottomVegCover+Depth.te.Dist_To_Shore+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607953,17.0739916374403,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Temperature.Min+SY_PA","BottomVegCover+Dist_To_Shore.te.Temperature.Min+SY_PA","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607953,17.0739916374404,0,NA,4,2,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+Mud","Depth.te.Temperature.Min+Dissolved.oxygen.Min+Mud","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607953,17.0739916374404,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"BottomVegCover+Depth.te.Dist_To_Shore+Sand","BottomVegCover+Depth.te.Dist_To_Shore+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607955,17.0739916374404,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"Depth.te.Dist_To_Shore+Dist_To_River+TH_PA","Depth.te.Dist_To_Shore+Dist_To_River+TH_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",4.00235432607955,17.0739916374404,0,NA,4,2,2.002,8.537,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Depth.te.Dist_To_Shore+Dist_To_River+SY_PA","Depth.te.Dist_To_Shore+Dist_To_River+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607955,17.0739916374404,0,NA,4,2,2.002,8.537,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"Depth+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","Depth+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","s(Depth, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607956,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.te.Dist_To_Shore+Dist_To_River+Rocks","Depth.te.Dist_To_Shore+Dist_To_River+Rocks","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607956,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Depth.te.Dist_To_Shore+Dist_To_River+HA_PA","Depth.te.Dist_To_Shore+Dist_To_River+HA_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",4.00235432607956,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Dist_To_Shore.te.Dissolved.oxygen.Min+TH_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+TH_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",4.00235432607956,17.0739916374405,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+Seagrass_PA","Depth.te.Temperature.Min+Dissolved.oxygen.Min+Seagrass_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",4.00235432607957,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"Depth.te.Dist_To_Shore+Latitude+Mud","Depth.te.Dist_To_Shore+Latitude+Mud","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607957,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"Depth.te.Dist_To_Shore+Dist_To_River+Mud","Depth.te.Dist_To_Shore+Dist_To_River+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607957,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Depth.te.Dist_To_Shore+Latitude+SY_PA","Depth.te.Dist_To_Shore+Latitude+SY_PA","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607957,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Dist_To_Shore.te.BottomVegCover+Rocks+Temperature.Min.by.Rocks","Dist_To_Shore.te.BottomVegCover+Rocks+Temperature.Min.by.Rocks","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + te(Dist_To_Shore, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607957,17.0739916374405,0,NA,5,3,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Mud","Dist_To_Shore.te.Dissolved.oxygen.Min+Mud","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607958,17.0739916374405,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Temperature.Min+SY_PA","Dist_To_River+Dist_To_Shore.te.Temperature.Min+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607958,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+HA_PA","Depth.te.Temperature.Min+Dissolved.oxygen.Min+HA_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",4.00235432607958,17.0739916374405,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_Shore+Latitude+Rocks","Depth.te.Dist_To_Shore+Latitude+Rocks","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607958,17.0739916374406,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.te.Dist_To_Shore+Dist_To_River+Sand","Depth.te.Dist_To_Shore+Dist_To_River+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607959,17.0739916374406,0,NA,4,2,2.002,8.537,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+Rocks","Depth.te.Temperature.Min+Dissolved.oxygen.Min+Rocks","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607959,17.0739916374406,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+HA_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",4.00235432607959,17.0739916374406,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_Shore+Latitude+Seagrass_PA","Depth.te.Dist_To_Shore+Latitude+Seagrass_PA","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",4.00235432607959,17.0739916374406,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+SY_PA","Depth.te.Temperature.Min+Dissolved.oxygen.Min+SY_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.0023543260796,17.0739916374406,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"Depth.te.Temperature.Min+Dissolved.oxygen.Min+Sand","Depth.te.Temperature.Min+Dissolved.oxygen.Min+Sand","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Depth, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.0023543260796,17.0739916374406,0,NA,4,2,2.002,8.537,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Temperature.Min+Mud","BottomVegCover+Dist_To_Shore.te.Temperature.Min+Mud","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.0023543260796,17.0739916374406,0,NA,4,2,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"Depth.te.Dist_To_Shore+HA_PA+Latitude","Depth.te.Dist_To_Shore+HA_PA+Latitude","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + HA_PA",4.0023543260796,17.0739916374407,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Dist_To_River.by.SY_PA+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","Dist_To_River.by.SY_PA+Dist_To_Shore.te.Primary.productivity.Max+SY_PA","s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.0023543260796,17.0739916374407,0,NA,5,3,2.002,8.537,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"Depth.te.Dist_To_Shore+Latitude+Sand","Depth.te.Dist_To_Shore+Latitude+Sand","s(Latitude, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607961,17.0739916374407,0,NA,4,2,2.002,8.537,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA","Dist_To_Shore.te.Dissolved.oxygen.Min+Seagrass_PA","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Seagrass_PA",4.00235432607962,17.0739916374407,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","Dist_To_Shore.te.Dissolved.oxygen.Min+Sand","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607962,17.0739916374407,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Dist_To_Shore.te.Dissolved.oxygen.Min+Rocks","Dist_To_Shore.te.Dissolved.oxygen.Min+Rocks","te(Dist_To_Shore, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607962,17.0739916374407,0,NA,3,1,2.002,8.537,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Depth.te.Primary.productivity.Max+Mud","Depth.te.Primary.productivity.Max+Mud","te(Depth, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607964,17.0739916374408,0,NA,3,1,2.002,8.537,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"BottomVegCover+Dist_To_Shore.te.Temperature.Min+Sand","BottomVegCover+Dist_To_Shore.te.Temperature.Min+Sand","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Sand",4.00235432607964,17.0739916374408,0,NA,4,2,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"BottomVegCover.by.SY_PA+Depth.te.Dist_To_Shore+SY_PA","BottomVegCover.by.SY_PA+Depth.te.Dist_To_Shore+SY_PA","s(BottomVegCover, by = SY_PA, k = 4, bs = ""ts"") + te(Depth, Dist_To_Shore, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",4.00235432607964,17.0739916374408,0,NA,5,3,2.002,8.537,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"BottomVegCover+Dist_To_Shore.te.Temperature.Min+Rocks","BottomVegCover+Dist_To_Shore.te.Temperature.Min+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Rocks",4.00235432607965,17.0739916374408,0,NA,4,2,2.002,8.537,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"Dist_To_River+Dist_To_Shore.te.Temperature.Min+Mud","Dist_To_River+Dist_To_Shore.te.Temperature.Min+Mud","s(Dist_To_River, k = 4, bs = ""ts"") + te(Dist_To_Shore, Temperature.Min, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607965,17.0739916374408,0,NA,4,2,2.002,8.537,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"BottomVegCover.by.Mud+Dist_To_Shore.te.Primary.productivity.Max+Mud","BottomVegCover.by.Mud+Dist_To_Shore.te.Primary.productivity.Max+Mud","s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_Shore, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + Mud",4.00235432607966,17.0739916374409,0,NA,5,3,2.002,8.537,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
