"","modname","formula","AICc","BIC","r2.vals","r2.vals.unique","edf","edf.less.1","delta.AICc","delta.BIC","wi.AICc","wi.BIC","Depth","Dist_To_Shore","Dist_To_River","Primary.productivity.Max","Dissolved.oxygen.Min","Temperature.Min","Salinity.Min","BottomVegCover","Latitude","Sand","Mud","Rocks","Seagrass_PA","TH_PA","SY_PA","HA_PA","ST_Mangroves","ST_Oysters"
"Dist_To_River+Latitude.by.SY_PA+Rocks+SY_PA","Dist_To_River+Latitude.by.SY_PA+Rocks+SY_PA","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",2737.23317234202,2802.70661778488,0.00719,NA,8.74,1,147.789,140.543,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.Rocks+Latitude.by.SY_PA+Rocks+SY_PA","Dist_To_River.by.Rocks+Latitude.by.SY_PA+Rocks+SY_PA","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = SY_PA, k = 4, bs = ""ts"") + Rocks + SY_PA",2737.23561009221,2802.72527601553,0.00719,NA,9.74,2,147.792,140.562,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.Rocks+Latitude+Rocks+SY_PA","Dist_To_River.by.Rocks+Latitude+Rocks+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + SY_PA",2737.27798632294,2788.41261282147,0.00728,NA,7.8,1,147.834,126.249,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"Dist_To_River.by.Mud+Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud","Dist_To_River.by.Mud+Dist_To_Shore+Mud+Primary.productivity.Max.by.Mud","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dist_To_River, by = Mud, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = Mud, k = 4, bs = ""ts"") + Mud",2737.30266539154,2789.827410242,0.00714,NA,7.21,1,147.859,127.664,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Sand+Sand+ST_Oysters+Temperature.Min.by.Sand","Dissolved.oxygen.Min.by.Sand+Sand+ST_Oysters+Temperature.Min.by.Sand","s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2737.31778515161,2793.17510191878,0.00643,NA,8.74,2,147.874,131.012,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"Salinity.Min.by.Seagrass_PA+Sand+Seagrass_PA","Salinity.Min.by.Seagrass_PA+Sand+Seagrass_PA","s(Salinity.Min, by = Seagrass_PA, k = 4, bs = ""ts"") + Sand + Seagrass_PA",2737.32192500733,2777.59516544224,0.00795,NA,5.02,0,147.878,115.432,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"Dist_To_River.by.ST_Oysters+Latitude+ST_Oysters+SY_PA","Dist_To_River.by.ST_Oysters+Latitude+ST_Oysters+SY_PA","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters + SY_PA",2737.32935964316,2788.66871810509,0.0073,NA,7.8,1,147.886,126.505,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"Depth+Rocks+Salinity.Min","Depth+Rocks+Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Rocks",2737.34377086001,2795.79164276958,0.00585,NA,6.88,0,147.9,133.628,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River+Rocks+Salinity.Min","Depth+Dist_To_River+Rocks+Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + Rocks",2737.35443082069,2795.84772429672,0.00585,NA,7.88,1,147.911,133.684,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Mud+Depth+Mud+ST_Oysters","BottomVegCover.by.Mud+Depth+Mud+ST_Oysters","s(Depth, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Oysters",2737.36760259673,2816.66167863129,0.00818,NA,9.23,0,147.924,154.498,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"Depth.te.Dist_To_River+Rocks+Salinity.Min","Depth.te.Dist_To_River+Rocks+Salinity.Min","s(Salinity.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2737.38834336782,2827.4283332956,0.00598,NA,10.32,0,147.945,165.265,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.by.Rocks+Rocks+Salinity.Min","Depth+Dist_To_River.by.Rocks+Rocks+Salinity.Min","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks",2737.45347696677,2796.34246301782,0.00585,NA,8.88,2,148.01,134.179,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"BottomVegCover.by.Mud+Depth+Mud+Rocks","BottomVegCover.by.Mud+Depth+Mud+Rocks","s(Depth, k = 4, bs = ""ts"") + s(BottomVegCover, by = Mud, k = 4, bs = ""ts"") + Mud + Rocks",2737.50173125126,2816.79328328626,0.00818,NA,9.22,0,148.058,154.63,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.ST_Oysters+Rocks+ST_Oysters+Temperature.Min.by.Rocks","Dissolved.oxygen.Min.by.ST_Oysters+Rocks+ST_Oysters+Temperature.Min.by.Rocks","s(Dissolved.oxygen.Min, by = ST_Oysters, k = 4, bs = ""ts"") + s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters",2737.51754012722,2793.44413053584,0.00636,NA,8.77,2,148.074,131.281,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"Depth.by.Sand+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand","Depth.by.Sand+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2737.52207453839,2806.05465319211,0.00648,NA,9.85,2,148.078,143.891,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Dist_To_River.by.TH_PA+Sand+Temperature.Min.by.Sand+TH_PA","Dist_To_River.by.TH_PA+Sand+Temperature.Min.by.Sand+TH_PA","s(Dist_To_River, by = TH_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + TH_PA",2737.5231433191,2789.87569023993,0.00656,NA,8.79,2,148.079,127.712,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"BottomVegCover+Depth+Mud+ST_Oysters","BottomVegCover+Depth+Mud+ST_Oysters","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + Mud + ST_Oysters",2737.53602934318,2806.42684620737,0.00823,NA,8.09,0,148.092,144.264,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"Dist_To_Shore.te.Dist_To_River+Salinity.Min+TH_PA","Dist_To_Shore.te.Dist_To_River+Salinity.Min+TH_PA","s(Salinity.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",2737.53927353439,2808.34845118972,0.00667,NA,7.86,0,148.095,146.185,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Depth+Rocks+Salinity.Min.by.Rocks+TH_PA","Depth+Rocks+Salinity.Min.by.Rocks+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",2737.5761436116,2804.13622163723,0.00598,NA,8.86,1,148.132,141.973,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"Depth+Dissolved.oxygen.Min+Dist_To_Shore.te.Dist_To_River","Depth+Dissolved.oxygen.Min+Dist_To_Shore.te.Dist_To_River","s(Depth, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + te(Dist_To_Shore, Dist_To_River, k = 4, bs = c(""ts"", ""ts""))",2737.6119532816,2820.17920118142,0.00702,NA,9.16,0,148.168,158.016,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River.te.Primary.productivity.Max+Dist_To_Shore+TH_PA","Dist_To_River.te.Primary.productivity.Max+Dist_To_Shore+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Dist_To_River, Primary.productivity.Max, k = 4, bs = c(""ts"", ""ts"")) + TH_PA",2737.62511444766,2807.74977591194,0.00738,NA,7.86,0,148.181,145.586,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"BottomVegCover.by.ST_Mangroves+Depth.by.ST_Oysters+ST_Mangroves+ST_Oysters","BottomVegCover.by.ST_Mangroves+Depth.by.ST_Oysters+ST_Mangroves+ST_Oysters","s(BottomVegCover, by = ST_Mangroves, k = 4, bs = ""ts"") + s(Depth, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Mangroves + ST_Oysters",2737.62880295733,2829.13989630682,0.00784,NA,10.51,0,148.185,166.977,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"BottomVegCover+Depth+Mud+Rocks","BottomVegCover+Depth+Mud+Rocks","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, k = 4, bs = ""ts"") + Mud + Rocks",2737.67669160178,2806.56949746557,0.00823,NA,8.09,0,148.233,144.406,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"Dist_To_Shore+HA_PA+Salinity.Min+Sand","Dist_To_Shore+HA_PA+Salinity.Min+Sand","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + HA_PA + Sand",2737.6916373703,2778.50202188758,0.00706,NA,5.02,0,148.248,116.339,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"Latitude.by.Sand+Rocks+Sand","Latitude.by.Sand+Rocks+Sand","s(Latitude, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",2737.76943415266,2785.14173055696,0.00738,NA,6.77,1,148.326,122.978,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Depth+Rocks+Salinity.Min.by.Rocks","Depth+Rocks+Salinity.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",2737.7786956558,2796.17387517518,0.00586,NA,7.87,1,148.335,134.011,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dist_To_River+Rocks+Salinity.Min.by.Rocks","Depth+Dist_To_River+Rocks+Salinity.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",2737.7797926397,2796.18134605669,0.00586,NA,8.87,2,148.336,134.018,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand","Depth+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore+Sand","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + Sand",2737.78092516007,2807.14570108642,0.00666,NA,9.03,1,148.337,144.982,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth.by.Sand+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.by.Sand+Sand","Depth.by.Sand+Dissolved.oxygen.Min.by.Sand+Dist_To_Shore.by.Sand+Sand","s(Depth, by = Sand, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Sand, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + Sand",2737.78243713209,2813.62926984018,0.00647,NA,10.85,2,148.339,151.466,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Depth+Mud+Primary.productivity.Max.by.TH_PA+TH_PA","Depth+Mud+Primary.productivity.Max.by.TH_PA+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Primary.productivity.Max, by = TH_PA, k = 4, bs = ""ts"") + Mud + TH_PA",2737.80448980303,2821.894001484,0.00738,NA,9.73,0,148.361,159.731,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth.te.Dist_To_River+Salinity.Min+SY_PA","Depth.te.Dist_To_River+Salinity.Min+SY_PA","s(Salinity.Min, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + SY_PA",2737.80482241456,2827.83893405793,0.00594,NA,10.3,0,148.361,165.676,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Dist_To_Shore.by.SY_PA+Mud+Primary.productivity.Max+SY_PA","Dist_To_Shore.by.SY_PA+Mud+Primary.productivity.Max+SY_PA","s(Primary.productivity.Max, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = SY_PA, k = 4, bs = ""ts"") + Mud + SY_PA",2737.8206527981,2796.50659507762,0.00698,NA,6.96,0,148.377,134.343,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Latitude.by.Sand+Sand+ST_Oysters","Latitude.by.Sand+Sand+ST_Oysters","s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2737.86739771003,2785.24160067741,0.00739,NA,6.77,1,148.424,123.078,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Depth+Salinity.Min+SY_PA","Depth+Salinity.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + SY_PA",2737.86785088033,2796.41763335905,0.0058,NA,6.88,0,148.424,134.254,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"BottomVegCover+Depth.by.Mud+Mud+ST_Mangroves","BottomVegCover+Depth.by.Mud+Mud+ST_Mangroves","s(BottomVegCover, k = 4, bs = ""ts"") + s(Depth, by = Mud, k = 4, bs = ""ts"") + Mud + ST_Mangroves",2737.86893005065,2804.52478446373,0.0089,NA,8.7,1,148.425,142.362,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"Dissolved.oxygen.Min+Dist_To_Shore.by.Mud+Mud+TH_PA","Dissolved.oxygen.Min+Dist_To_Shore.by.Mud+Mud+TH_PA","s(Dissolved.oxygen.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",2737.86919684805,2787.29982374642,0.0071,NA,6.05,0,148.425,125.137,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"Depth+Dist_To_River+Salinity.Min+SY_PA","Depth+Dist_To_River+Salinity.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + SY_PA",2737.87473735119,2796.45297392071,0.0058,NA,7.88,1,148.431,134.29,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Depth+Dist_To_River.by.SY_PA+Salinity.Min+SY_PA","Depth+Dist_To_River.by.SY_PA+Salinity.Min+SY_PA","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_River, by = SY_PA, k = 4, bs = ""ts"") + SY_PA",2737.87527967964,2796.45708493587,0.0058,NA,8.88,2,148.431,134.294,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"Latitude+Rocks+Sand","Latitude+Rocks+Sand","s(Latitude, k = 4, bs = ""ts"") + Rocks + Sand",2737.88326760978,2785.330396297,0.0072,NA,5.8,0,148.439,123.167,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Dist_To_River.by.Sand+Latitude+Rocks+Sand","Dist_To_River.by.Sand+Latitude+Rocks+Sand","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",2737.88448655788,2785.33967370564,0.0072,NA,7.8,2,148.441,123.176,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks","Depth+Dist_To_River.by.Rocks+Rocks+Salinity.Min.by.Rocks","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks",2737.89684937057,2796.8035104968,0.00586,NA,9.87,3,148.453,134.64,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Latitude+Sand+ST_Oysters","Latitude+Sand+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + Sand + ST_Oysters",2737.94458077112,2785.39389150749,0.00721,NA,5.8,0,148.501,123.231,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Dist_To_River.by.Sand+Latitude+Sand+ST_Oysters","Dist_To_River.by.Sand+Latitude+Sand+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2737.94560294868,2785.40267814284,0.00721,NA,7.8,2,148.502,123.239,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Depth.te.Dist_To_River+Rocks+Salinity.Min.by.Rocks","Depth.te.Dist_To_River+Rocks+Salinity.Min.by.Rocks","s(Salinity.Min, by = Rocks, k = 4, bs = ""ts"") + te(Depth, Dist_To_River, k = 4, bs = c(""ts"", ""ts"")) + Rocks",2737.9712554388,2827.90347494554,0.00599,NA,11.3,1,148.527,165.74,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"Depth.by.Mud+Dist_To_River.te.BottomVegCover+Mud","Depth.by.Mud+Dist_To_River.te.BottomVegCover+Mud","s(Depth, by = Mud, k = 4, bs = ""ts"") + te(Dist_To_River, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud",2737.97396504375,2845.32126689133,0.00907,NA,12.62,1,148.53,183.158,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Dist_To_Shore+Mud+Primary.productivity.Max+SY_PA","Dist_To_Shore+Mud+Primary.productivity.Max+SY_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Primary.productivity.Max, k = 4, bs = ""ts"") + Mud + SY_PA",2737.97943125781,2787.6122100028,0.00707,NA,5.82,0,148.536,125.449,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"Depth.te.BottomVegCover+Mud+Sand","Depth.te.BottomVegCover+Mud+Sand","te(Depth, BottomVegCover, k = 4, bs = c(""ts"", ""ts"")) + Mud + Sand",2737.98273652479,2835.82810929173,0.00866,NA,10.88,0,148.539,173.665,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"Latitude.by.ST_Oysters+ST_Oysters","Latitude.by.ST_Oysters+ST_Oysters","s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",2738.00252720316,2785.05308275262,0.00713,NA,5.8,0,148.559,122.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA+Temperature.Min.by.Sand","Dissolved.oxygen.Min.by.SY_PA+Sand+SY_PA+Temperature.Min.by.Sand","s(Dissolved.oxygen.Min, by = SY_PA, k = 4, bs = ""ts"") + s(Temperature.Min, by = Sand, k = 4, bs = ""ts"") + Sand + SY_PA",2738.00530614938,2793.83973304329,0.00652,NA,8.76,2,148.561,131.676,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
"HA_PA+Mud+Salinity.Min.by.ST_Oysters+ST_Oysters","HA_PA+Mud+Salinity.Min.by.ST_Oysters+ST_Oysters","s(Salinity.Min, by = ST_Oysters, k = 4, bs = ""ts"") + HA_PA + Mud + ST_Oysters",2738.04700710311,2794.85541307733,0.00641,NA,7.11,0,148.603,132.692,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"Depth+Salinity.Min+ST_Oysters+TH_PA","Depth+Salinity.Min+ST_Oysters+TH_PA","s(Depth, k = 4, bs = ""ts"") + s(Salinity.Min, k = 4, bs = ""ts"") + ST_Oysters + TH_PA",2738.05430578431,2804.76543492429,0.00593,NA,7.87,0,148.61,142.602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"Dist_To_Shore.by.Sand+HA_PA+Salinity.Min+Sand","Dist_To_Shore.by.Sand+HA_PA+Salinity.Min+Sand","s(Salinity.Min, k = 4, bs = ""ts"") + s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + HA_PA + Sand",2738.07272323054,2786.04607885432,0.0069,NA,6.02,0,148.629,123.883,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"Dist_To_River.by.Rocks+Latitude.by.Sand+Rocks+Sand","Dist_To_River.by.Rocks+Latitude.by.Sand+Rocks+Sand","s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",2738.07285234685,2790.18270339053,0.00739,NA,8.77,2,148.629,128.019,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Depth+Dist_To_River.te.Dissolved.oxygen.Min+Dist_To_Shore","Depth+Dist_To_River.te.Dissolved.oxygen.Min+Dist_To_Shore","s(Depth, k = 4, bs = ""ts"") + s(Dist_To_Shore, k = 4, bs = ""ts"") + te(Dist_To_River, Dissolved.oxygen.Min, k = 4, bs = c(""ts"", ""ts""))",2738.07327906131,2808.38075863998,0.00693,NA,7.89,0,148.629,146.217,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dist_To_River+Latitude.by.Sand+Rocks+Sand","Dist_To_River+Latitude.by.Sand+Rocks+Sand","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Rocks + Sand",2738.07660534911,2788.63598189336,0.00739,NA,7.77,2,148.633,126.473,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"BottomVegCover.by.Rocks+Depth+Mud+Rocks","BottomVegCover.by.Rocks+Depth+Mud+Rocks","s(Depth, k = 4, bs = ""ts"") + s(BottomVegCover, by = Rocks, k = 4, bs = ""ts"") + Mud + Rocks",2738.09226469742,2806.8520278602,0.0082,NA,9.07,1,148.648,144.689,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+TH_PA","Dissolved.oxygen.Min.by.Mud+Dist_To_Shore+Mud+TH_PA","s(Dist_To_Shore, k = 4, bs = ""ts"") + s(Dissolved.oxygen.Min, by = Mud, k = 4, bs = ""ts"") + Mud + TH_PA",2738.14580464418,2787.55926880176,0.00715,NA,6.04,0,148.702,125.396,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"Dist_To_River.by.ST_Oysters+Latitude.by.Sand+Sand+ST_Oysters","Dist_To_River.by.ST_Oysters+Latitude.by.Sand+Sand+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2738.14953080321,2790.51334512892,0.0074,NA,8.77,2,148.706,128.35,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Dist_To_Shore.by.Sand+Sand+Temperature.Min.by.TH_PA+TH_PA","Dist_To_Shore.by.Sand+Sand+Temperature.Min.by.TH_PA+TH_PA","s(Dist_To_Shore, by = Sand, k = 4, bs = ""ts"") + s(Temperature.Min, by = TH_PA, k = 4, bs = ""ts"") + Sand + TH_PA",2738.1616277356,2800.14015296865,0.00541,NA,8.48,1,148.718,137.977,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"Rocks+ST_Oysters+Temperature.Min.by.Rocks+TH_PA","Rocks+ST_Oysters+Temperature.Min.by.Rocks+TH_PA","s(Temperature.Min, by = Rocks, k = 4, bs = ""ts"") + Rocks + ST_Oysters + TH_PA",2738.16468819627,2793.6717473495,0.0065,NA,7.81,1,148.721,131.508,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
"Dist_To_River.by.Rocks+Latitude+Rocks+Sand","Dist_To_River.by.Rocks+Latitude+Rocks+Sand","s(Latitude, k = 4, bs = ""ts"") + s(Dist_To_River, by = Rocks, k = 4, bs = ""ts"") + Rocks + Sand",2738.16798259382,2790.6812320195,0.00722,NA,7.79,1,148.724,128.518,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"Latitude+Rocks+ST_Oysters","Latitude+Rocks+ST_Oysters","s(Latitude, k = 4, bs = ""ts"") + Rocks + ST_Oysters",2738.17275958195,2785.63397929522,0.0072,NA,5.8,0,148.729,123.471,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"Dist_To_River+Latitude.by.Sand+Sand+ST_Oysters","Dist_To_River+Latitude.by.Sand+Sand+ST_Oysters","s(Dist_To_River, k = 4, bs = ""ts"") + s(Latitude, by = Sand, k = 4, bs = ""ts"") + Sand + ST_Oysters",2738.17657629083,2788.79643353105,0.0074,NA,7.77,2,148.733,126.633,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"Dist_To_River.by.ST_Oysters+Latitude.by.ST_Oysters+ST_Oysters","Dist_To_River.by.ST_Oysters+Latitude.by.ST_Oysters+ST_Oysters","s(Dist_To_River, by = ST_Oysters, k = 4, bs = ""ts"") + s(Latitude, by = ST_Oysters, k = 4, bs = ""ts"") + ST_Oysters",2738.18946825497,2790.95986678246,0.00715,NA,7.8,1,148.746,128.797,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Depth.by.Rocks+Rocks+Salinity.Min+TH_PA","Depth.by.Rocks+Rocks+Salinity.Min+TH_PA","s(Salinity.Min, k = 4, bs = ""ts"") + s(Depth, by = Rocks, k = 4, bs = ""ts"") + Rocks + TH_PA",2738.19507498998,2804.84044414686,0.00594,NA,8.86,1,148.751,142.677,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
